station,date_time_pdt,survey_year,survey_month,taxon_original,taxon_current,genus,species,kingdom,phylum,class,algal_group,organisms_per_ml,cells_per_ml,biovolume_cubic_micron_per_ml,gald,phyto_form,quality_check,debris
FI_SAV_2,2017-06-29 09:20:00,2017,07,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,98343.8,198189.1,28546734,0.65,c,good,low
FI_SAV_2,2017-06-29 09:20:00,2017,07,cf. Synechococcus sp.,None,Synechococcus,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,250.2,3503.3,504614,2.8,c,good,low
FI_WAT_2,2017-06-29 09:40:00,2017,07,cf. Thalassiosira sp.,None,Thalassiosira,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,1286.9,1286.9,185368.4,3.7,i,good,low
FI_WAT_2,2017-06-29 09:40:00,2017,07,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,5147.8,5147.8,741473.6,2.8,i,good,low
FI_WAT_2,2017-06-29 09:40:00,2017,07,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,270257.9,555959,80079150,0.65,c,good,low
FI_WAT_1,2017-06-29 10:10:00,2017,07,Achnanthidium sp.,None,Achnanthidium,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,643.5,643.5,92684.2,14.8,i,good,low
FI_WAT_1,2017-06-29 10:10:00,2017,07,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,1930.4,1930.4,278052.6,11.1,i,good,low
FI_WAT_1,2017-06-29 10:10:00,2017,07,cf. Thalassiosira sp.,None,Thalassiosira,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,643.5,643.5,92684.2,3.7,i,good,low
FI_WAT_1,2017-06-29 10:10:00,2017,07,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,6434.7,6434.7,926842,3.7,i,good,low
FI_WAT_1,2017-06-29 10:10:00,2017,07,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,1930.4,1930.4,278052.6,5.6,i,good,low
FI_WAT_1,2017-06-29 10:10:00,2017,07,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,261892.7,537298.4,77391308.2,0.65,c,good,low
FI_WAT_1,2017-06-29 10:10:00,2017,07,cf. Planktolyngbya sp.,None,Planktolyngbya,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,643.5,6434.7,926842,1.1000000000000001,f,good,low
FI_SAV_1,2017-06-29 10:30:00,2017,07,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,214.5,214.5,30894.7,9.3000000000000007,i,good,low
FI_SAV_1,2017-06-29 10:30:00,2017,07,Gomphonema sp.,None,Gomphonema,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,214.5,214.5,30894.7,9.3000000000000007,i,good,low
FI_SAV_1,2017-06-29 10:30:00,2017,07,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,214.5,214.5,30894.7,7.4,i,fragmented,low
FI_SAV_1,2017-06-29 10:30:00,2017,07,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,3431.8,3431.8,494315.7,2.8,i,good,low
FI_SAV_1,2017-06-29 10:30:00,2017,07,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,89442.5,179528.4,25858892.2,0.65,c,good,low
FI_SAV_1,2017-06-29 10:30:00,2017,07,Chroococcus minimus,None,Chroococcus,minimus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,214.5,429,61789.5,1.9,c,good,low
FI_SAV_1,2017-06-29 10:30:00,2017,07,cf. Planktolyngbya sp.,None,Planktolyngbya,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,214.5,3431.8,494315.7,1.2,f,good,low
DI_WAT_1,2017-07-31 08:20:00,2017,08,Achnanthidium sp.,None,Achnanthidium,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,1501.4,1501.4,216263.1,14.8,i,good,moderate
DI_WAT_1,2017-07-31 08:20:00,2017,08,Aulacoseira sp.,None,Aulacoseira,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,643.5,643.5,92684.2,16.7,i,good,moderate
DI_WAT_1,2017-07-31 08:20:00,2017,08,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,858,858,123578.9,7.4,i,good,moderate
DI_WAT_1,2017-07-31 08:20:00,2017,08,cf. Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,214.5,214.5,30894.7,9.3000000000000007,i,good,moderate
DI_WAT_1,2017-07-31 08:20:00,2017,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,5362.3,5362.3,772368.3,2.8,i,good,moderate
DI_WAT_1,2017-07-31 08:20:00,2017,08,Drepanochloris nannoselene,None,Drepanochloris,nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,643.5,643.5,92684.2,3.7,i,good,moderate
DI_WAT_1,2017-07-31 08:20:00,2017,08,Kephyrion sp.,None,Kephyrion,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,214.5,214.5,30894.7,5.6,i,good,moderate
DI_WAT_1,2017-07-31 08:20:00,2017,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,80862.9,163656.2,23572681.9,0.65,c,good,moderate
DI_SAV_1,2017-07-31 08:55:00,2017,08,Aulacoseira sp.,None,Aulacoseira,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,1126.1,1126.1,162197.4,10.5,i,fragmented,NA
DI_SAV_1,2017-07-31 08:55:00,2017,08,Cyclotella meneghiniana,None,Cyclotella,meneghiniana,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,375.4,375.4,54065.8,13,i,good,NA
DI_SAV_1,2017-07-31 08:55:00,2017,08,Skeletonema cf. potamos,None,Skeletonema,potamos,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,750.7,750.7,108131.6,9.3000000000000007,i,good,NA
DI_SAV_1,2017-07-31 08:55:00,2017,08,cf. Thalassiosira sp.,None,Thalassiosira,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,1501.4,1501.4,216263.1,5.6,i,good,NA
DI_SAV_1,2017-07-31 08:55:00,2017,08,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,750.7,750.7,108131.6,7.4,i,good,NA
DI_SAV_1,2017-07-31 08:55:00,2017,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,168160.5,344954.1,49686455.7,0.65,c,good,NA
DI_SAV_1,2017-07-31 08:55:00,2017,08,cf. Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,1876.8,1876.8,270328.9,3.7,i,good,NA
DI_SAV_2,2017-07-31 11:03:00,2017,08,cf. Thalassiosira sp.,None,Thalassiosira,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,1251.2,1251.2,180219.3,5.6,i,good,moderate
DI_SAV_2,2017-07-31 11:03:00,2017,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,6256,6256,901096.4,2.8,i,good,moderate
DI_SAV_2,2017-07-31 11:03:00,2017,08,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,1751.7,1751.7,252307,7.4,i,good,moderate
DI_SAV_2,2017-07-31 11:03:00,2017,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,105851,216206.3,31141891.7,0.65,c,good,moderate
DI_WAT_2,2017-07-31 11:22:00,2017,08,Achnanthidium sp.,None,Achnanthidium,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,563,563,81098.7,13,i,good,low
DI_WAT_2,2017-07-31 11:22:00,2017,08,Aulacoseira sp.,None,Aulacoseira,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,375.4,375.4,54065.8,18.5,i,good,low
DI_WAT_2,2017-07-31 11:22:00,2017,08,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,2064.5,2064.5,297361.8,11.1,i,good,low
DI_WAT_2,2017-07-31 11:22:00,2017,08,Rhoicosphenia abbreviata,None,Rhoicosphenia,abbreviata,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,187.7,187.7,27032.9,10.199999999999999,i,good,low
DI_WAT_2,2017-07-31 11:22:00,2017,08,cf. Skeletonema sp.,None,Skeletonema,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,375.4,375.4,54065.8,3.7,c,good,low
DI_WAT_2,2017-07-31 11:22:00,2017,08,cf. Ulnaria sp.,None,Ulnaria,sp.,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,187.7,187.7,27032.9,29.6,i,fragmented,low
DI_WAT_2,2017-07-31 11:22:00,2017,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,3002.9,3002.9,432526.3,2.8,i,good,low
DI_WAT_2,2017-07-31 11:22:00,2017,08,Drepanochloris nannoselene,None,Drepanochloris,nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,187.7,187.7,27032.9,4.5999999999999996,i,good,low
DI_WAT_2,2017-07-31 11:22:00,2017,08,Monoraphidium minutum,None,Monoraphidium,minutum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,563,563,81098.7,5.6,i,good,low
DI_WAT_2,2017-07-31 11:22:00,2017,08,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,1313.8,1313.8,189230.2,5.6,i,good,low
DI_WAT_2,2017-07-31 11:22:00,2017,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,67189.1,134753.6,19409616.5,0.65,c,good,low
LH_WAT_1,2017-08-02 14:13:00,2017,08,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,643.5,643.5,92684.2,20.399999999999999,i,good,NA
LH_WAT_1,2017-08-02 14:13:00,2017,08,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,214.5,214.5,30894.7,18.5,i,good,NA
LH_WAT_1,2017-08-02 14:13:00,2017,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,1715.9,1715.9,247157.9,2.8,i,good,NA
LH_WAT_1,2017-08-02 14:13:00,2017,08,Kirchneriella sp.,None,Kirchneriella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,429,429,61789.5,6.5,i,good,NA
LH_WAT_1,2017-08-02 14:13:00,2017,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,87726.6,193470.3,27867049.9,0.65,c,good,NA
FI_SAV_1,2017-08-02 14:28:00,2017,08,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,386.1,386.1,55610.5,17.600000000000001,i,good,low
FI_SAV_1,2017-08-02 14:28:00,2017,08,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,257.4,257.4,37073.7,5.6,i,good,low
FI_SAV_1,2017-08-02 14:28:00,2017,08,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,128.7,128.7,18536.8,22.2,i,fragmented,low
FI_SAV_1,2017-08-02 14:28:00,2017,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,2573.9,2573.9,370736.8,4.5999999999999996,i,good,low
FI_SAV_1,2017-08-02 14:28:00,2017,08,Drepanochloris nannoselene,None,Drepanochloris,nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,257.4,257.4,37073.7,3.7,i,good,low
FI_SAV_1,2017-08-02 14:28:00,2017,08,Chrysococcus sp.,None,Chrysococcus,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,128.7,128.7,18536.8,4.5999999999999996,i,good,low
FI_SAV_1,2017-08-02 14:28:00,2017,08,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,128.7,128.7,18536.8,7.4,i,good,low
FI_SAV_1,2017-08-02 14:28:00,2017,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,51220.3,104628.4,15070451.2,0.65,c,good,low
LH_SAV_1,2017-08-02 15:05:00,2017,08,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,386.1,386.1,55610.5,16.7,i,good,low
LH_SAV_1,2017-08-02 15:05:00,2017,08,cf. Thalassiosira sp.,None,Thalassiosira,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,386.1,386.1,55610.5,5.3,i,good,low
LH_SAV_1,2017-08-02 15:05:00,2017,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,1544.3,1544.3,222442.1,3.7,i,good,low
LH_SAV_1,2017-08-02 15:05:00,2017,08,Drepanochloris nannoselene,None,Drepanochloris,nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,386.1,386.1,55610.5,3.7,i,good,low
LH_SAV_1,2017-08-02 15:05:00,2017,08,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,257.4,257.4,37073.7,8.3000000000000007,i,good,low
LH_SAV_1,2017-08-02 15:05:00,2017,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,53279.4,106558.8,15348503.8,0.65,c,good,low
LH_SAV_1,2017-08-02 15:05:00,2017,08,Chroococcus minutus,None,Chroococcus,minutus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,128.7,257.4,37073.7,5.6,c,good,low
LH_SAV_1,2017-08-02 15:05:00,2017,08,cf. Planktolyngbya sp.,None,Planktolyngbya,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,257.4,3346,481957.8,1.2,f,good,low
FI_WAT_1,2017-08-02 15:44:00,2017,08,Aulacoseira sp.,None,Aulacoseira,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,214.5,214.5,30894.7,22.2,i,fragmented,low
FI_WAT_1,2017-08-02 15:44:00,2017,08,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,429,429,61789.5,5.6,i,good,low
FI_WAT_1,2017-08-02 15:44:00,2017,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,3860.8,3860.8,556105.2,4.5999999999999996,i,good,low
FI_WAT_1,2017-08-02 15:44:00,2017,08,Drepanochloris nannoselene,None,Drepanochloris,nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,214.5,214.5,30894.7,4.5999999999999996,i,good,low
FI_WAT_1,2017-08-02 15:44:00,2017,08,cf. Ochromonas sp.,None,Ochromonas,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,643.5,643.5,92684.2,9.3000000000000007,i,good,low
FI_WAT_1,2017-08-02 15:44:00,2017,08,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,858,858,123578.9,9.3000000000000007,i,good,low
FI_WAT_1,2017-08-02 15:44:00,2017,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,84938.2,172664.7,24870260.7,0.65,c,good,low
FI_WAT_1,2017-08-02 15:44:00,2017,08,cf. Planktolyngbya sp.,None,Planktolyngbya,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,214.5,2788.4,401631.5,1.9,f,good,low
FI_SAV_2,2017-08-02 17:05:00,2017,08,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,386.1,386.1,55610.5,15.7,i,good,moderate
FI_SAV_2,2017-08-02 17:05:00,2017,08,Gomphonema sp.,None,Gomphonema,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,128.7,128.7,18536.8,13,i,good,moderate
FI_SAV_2,2017-08-02 17:05:00,2017,08,cf. Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,257.4,257.4,37073.7,14.8,i,fragmented,moderate
FI_SAV_2,2017-08-02 17:05:00,2017,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,3860.8,3860.8,556105.2,5.6,i,good,moderate
FI_SAV_2,2017-08-02 17:05:00,2017,08,cf. Ochromonas sp.,None,Ochromonas,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,128.7,128.7,18536.8,6.5,i,good,moderate
FI_SAV_2,2017-08-02 17:05:00,2017,08,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,514.8,514.8,74147.4,10.199999999999999,i,good,moderate
FI_SAV_2,2017-08-02 17:05:00,2017,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,53408.1,108489.2,15626556.4,0.65,c,good,moderate
FI_WAT_2,2017-08-02 17:34:00,2017,08,Achnanthidium sp.,None,Achnanthidium,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,187.7,187.7,27032.9,11.1,i,good,low
FI_WAT_2,2017-08-02 17:34:00,2017,08,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,187.7,187.7,27032.9,13,i,good,low
FI_WAT_2,2017-08-02 17:34:00,2017,08,cf. Thalassiosira sp.,None,Thalassiosira,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,187.7,187.7,27032.9,3.7,i,good,low
FI_WAT_2,2017-08-02 17:34:00,2017,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,2252.1,2252.1,324394.7,2.8,i,good,low
FI_WAT_2,2017-08-02 17:34:00,2017,08,cf. Ochromonas sp.,None,Ochromonas,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,187.7,187.7,27032.9,5.6,i,good,low
FI_WAT_2,2017-08-02 17:34:00,2017,08,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,1313.8,1313.8,189230.2,9.3000000000000007,i,good,low
FI_WAT_2,2017-08-02 17:34:00,2017,08,cf. Aphanizomenon sp.,None,Aphanizomenon,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,187.7,4879.7,702855.2,4.5999999999999996,f,good,low
FI_WAT_2,2017-08-02 17:34:00,2017,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,77886.8,158776.5,22869826.7,0.65,c,good,low
LH_WAT_2,2017-08-02 18:02:00,2017,08,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,180.2,180.2,25951.6,16.7,i,good,NA
LH_WAT_2,2017-08-02 18:02:00,2017,08,cf. Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,360.3,360.3,51903.2,7.4,i,good,NA
LH_WAT_2,2017-08-02 18:02:00,2017,08,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,360.3,360.3,51903.2,18.5,i,good,NA
LH_WAT_2,2017-08-02 18:02:00,2017,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,2342.2,2342.2,337370.5,2.4,i,good,NA
LH_WAT_2,2017-08-02 18:02:00,2017,08,Kirchneriella sp.,None,Kirchneriella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,180.2,180.2,25951.6,9.3000000000000007,i,good,NA
LH_WAT_2,2017-08-02 18:02:00,2017,08,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,540.5,540.5,77854.7,9.3000000000000007,i,good,NA
LH_WAT_2,2017-08-02 18:02:00,2017,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,108463.5,227196.8,32724937.8,0.65,c,good,NA
LH_SAV_2,2017-08-02 18:25:00,2017,08,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,772.2,772.2,111221,14.8,i,good,low
LH_SAV_2,2017-08-02 18:25:00,2017,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,772.2,772.2,111221,2.8,i,good,low
LH_SAV_2,2017-08-02 18:25:00,2017,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,50962.9,102569.3,14773861.7,0.65,c,good,low
LH_SAV_2,2017-08-02 18:25:00,2017,08,cf. Planktolyngbya sp.,None,Planktolyngbya,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,257.4,3732.1,537568.4,1.7,f,good,low
FI_WAT_1,2017-08-28 11:20:00,2017,09,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,225.2,225.2,32439.5,16.7,i,good,low
FI_WAT_1,2017-08-28 11:20:00,2017,09,cf. Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,112.6,112.6,16219.7,6.5,i,good,low
FI_WAT_1,2017-08-28 11:20:00,2017,09,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,3828.7,3828.7,551471,3.7,i,good,low
FI_WAT_1,2017-08-28 11:20:00,2017,09,Drepanochloris nannoselene,None,Drepanochloris,nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,112.6,112.6,16219.7,3.7,i,good,low
FI_WAT_1,2017-08-28 11:20:00,2017,09,Cryptomonas erosa,None,Cryptomonas,erosa,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,112.6,112.6,16219.7,14.8,i,good,low
FI_WAT_1,2017-08-28 11:20:00,2017,09,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,900.9,900.9,129757.9,5.6,i,good,low
FI_WAT_1,2017-08-28 11:20:00,2017,09,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,44705.2,90536.4,13040667.1,0.65,c,good,low
FI_SAV_1,2017-08-28 12:00:00,2017,09,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,360.3,360.3,51903.2,25.9,i,good,NA
FI_SAV_1,2017-08-28 12:00:00,2017,09,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,720.7,720.7,103806.3,20.399999999999999,i,good,NA
FI_SAV_1,2017-08-28 12:00:00,2017,09,cf. Psammothidium sp.,None,Psammothidium,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,180.2,180.2,25951.6,7.4,i,good,NA
FI_SAV_1,2017-08-28 12:00:00,2017,09,Drepanochloris nannoselene,None,Drepanochloris,nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,180.2,180.2,25951.6,5.6,i,good,NA
FI_SAV_1,2017-08-28 12:00:00,2017,09,Kirchneriella sp.,None,Kirchneriella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,180.2,180.2,25951.6,7.4,i,good,NA
FI_SAV_1,2017-08-28 12:00:00,2017,09,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,360.3,360.3,51903.2,9.3000000000000007,i,good,NA
FI_SAV_1,2017-08-28 12:00:00,2017,09,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,69726.5,150984.1,21747421,0.65,c,good,NA
FI_SAV_1,2017-08-28 12:00:00,2017,09,cf. Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,2342.2,2342.2,337370.5,2.8,i,good,NA
LH_WAT_1,2017-08-28 12:38:00,2017,09,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,187.7,187.7,27032.9,35.200000000000003,i,good,low
LH_WAT_1,2017-08-28 12:38:00,2017,09,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,4692,4692,675822.3,1.9,i,good,low
LH_WAT_1,2017-08-28 12:38:00,2017,09,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,187.7,187.7,27032.9,6.5,i,good,low
LH_WAT_1,2017-08-28 12:38:00,2017,09,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,70379.7,142823.8,20572030.9,0.65,c,good,low
LH_SAV_1,2017-08-28 13:13:00,2017,09,Achnanthidium sp.,None,Achnanthidium,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,750.7,750.7,108131.6,11.1,i,good,moderate
