"sample","island","stratum","site","date_time","date","sample_month","category","taxon","genus","sp","stage","tot_vol_m3","indiv_per_ml","cloud","wind_wave","depth_m","temp_c","cond_uscm","do_mgl","ph","turb_ntu","chlor"
"DI-SAV-2","DI","SAV","2",2017-11-01 15:45:00,2017-11-01,11,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.44905961146829,5.57390669990378e-06,1,2,1.49352,16.79,162,9.45,7.96,2.9,1.34
"DI-SAV-2","DI","SAV","2",2017-11-01 15:45:00,2017-11-01,11,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.44905961146829,7.4318755998717e-06,1,2,1.49352,16.79,162,9.45,7.96,2.9,1.34
"DI-SAV-2","DI","SAV","2",2017-11-28 11:20:00,2017-11-28,12,"CYCLOPOIDS","Eucyclops","Eucyclops",NA,"not_spec",1.55508836352695,2.66865864174289e-06,1,1,1.7,13.5,211,12.5,8.22,3.6,1.72
"DI-SAV-2","DI","SAV","2",2017-11-28 11:20:00,2017-11-28,12,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.55508836352695,2.93552450591718e-05,1,1,1.7,13.5,211,12.5,8.22,3.6,1.72
"DI-SAV-2","DI","SAV","2",2017-11-28 11:20:00,2017-11-28,12,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.55508836352695,1.60119518504573e-05,1,1,1.7,13.5,211,12.5,8.22,3.6,1.72
"DI-SAV-2","DI","SAV","2",2017-11-28 11:20:00,2017-11-28,12,"CALANOIDS","Acartiella sinensis","Acartiella","sinensis","not_spec",1.55508836352695,5.33731728348578e-06,1,1,1.7,13.5,211,12.5,8.22,3.6,1.72
"DI-SAV-2","DI","SAV","2",2017-11-28 11:20:00,2017-11-28,12,"CLADOCERA","Camptocercus","Camptocercus",NA,"not_spec",1.55508836352695,2.66865864174289e-06,1,1,1.7,13.5,211,12.5,8.22,3.6,1.72
"DI-SAV-2","DI","SAV","2",2017-11-28 11:20:00,2017-11-28,12,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.55508836352695,0.000248185253682089,1,1,1.7,13.5,211,12.5,8.22,3.6,1.72
"DI-SAV-2","DI","SAV","2",2017-11-28 11:20:00,2017-11-28,12,"CLADOCERA","Picripleuroxus","Picripleuroxus",NA,"not_spec",1.55508836352695,2.66865864174289e-06,1,1,1.7,13.5,211,12.5,8.22,3.6,1.72
"DI-SAV-2","DI","SAV","2",2017-11-28 11:20:00,2017-11-28,12,"CLADOCERA","Simocephalus","Simocephalus",NA,"not_spec",1.55508836352695,2.66865864174289e-06,1,1,1.7,13.5,211,12.5,8.22,3.6,1.72
"DI-SAV-2","DI","SAV","2",2017-11-28 11:20:00,2017-11-28,12,"HARPACTICOIDS","Harpacticoids","Harpacticoids",NA,"not_spec",1.55508836352695,5.33731728348578e-06,1,1,1.7,13.5,211,12.5,8.22,3.6,1.72
"DI-SAV-2","DI","SAV","2",2018-01-10 12:25:00,2018-01-10,1,"CYCLOPOIDS","Eucyclops","Eucyclops",NA,"not_spec",1.34303085940964,3.23894270151927e-05,3,1,0.4572,10.66,315,11.38,7.81,7.6,0.97
"DI-SAV-2","DI","SAV","2",2018-01-10 12:25:00,2018-01-10,1,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.34303085940964,4.31859026869237e-05,3,1,0.4572,10.66,315,11.38,7.81,7.6,0.97
"DI-SAV-2","DI","SAV","2",2018-01-10 12:25:00,2018-01-10,1,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.34303085940964,2.15929513434618e-05,3,1,0.4572,10.66,315,11.38,7.81,7.6,0.97
"DI-SAV-2","DI","SAV","2",2018-01-10 12:25:00,2018-01-10,1,"CLADOCERA","Ceriodaphnia","Ceriodaphnia",NA,"not_spec",1.34303085940964,2.15929513434618e-05,3,1,0.4572,10.66,315,11.38,7.81,7.6,0.97
"DI-SAV-2","DI","SAV","2",2018-01-10 12:25:00,2018-01-10,1,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.34303085940964,0.0011876123238904,3,1,0.4572,10.66,315,11.38,7.81,7.6,0.97
"DI-SAV-2","DI","SAV","2",2018-01-10 12:25:00,2018-01-10,1,"CLADOCERA","Graptoleberis","Graptoleberis",NA,"not_spec",1.34303085940964,1.07964756717309e-05,3,1,0.4572,10.66,315,11.38,7.81,7.6,0.97
"DI-SAV-2","DI","SAV","2",2018-01-10 12:25:00,2018-01-10,1,"CLADOCERA","Picripleuroxus","Picripleuroxus",NA,"not_spec",1.34303085940964,0.000453451978212698,3,1,0.4572,10.66,315,11.38,7.81,7.6,0.97
"DI-SAV-2","DI","SAV","2",2018-01-10 12:25:00,2018-01-10,1,"CLADOCERA","Sida","Sida",NA,"not_spec",1.34303085940964,0.00011876123238904,3,1,0.4572,10.66,315,11.38,7.81,7.6,0.97
"DI-SAV-2","DI","SAV","2",2018-02-06 10:10:00,2018-02-06,2,"CYCLOPOIDS","Eucyclops prionophorus","Eucyclops","prionophorus","not_spec",1.41371669411541,7.14801147921495e-05,1,4,NA,11.5,220,9.56,7.48,11.7,2.49
"DI-SAV-2","DI","SAV","2",2018-02-06 10:10:00,2018-02-06,2,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.41371669411541,9.5306819722866e-05,1,4,NA,11.5,220,9.56,7.48,11.7,2.49
"DI-SAV-2","DI","SAV","2",2018-02-06 10:10:00,2018-02-06,2,"CLADOCERA","Camptocercus","Camptocercus",NA,"not_spec",1.41371669411541,0.000452707393683613,1,4,NA,11.5,220,9.56,7.48,11.7,2.49
"DI-SAV-2","DI","SAV","2",2018-02-06 10:10:00,2018-02-06,2,"CLADOCERA","Ceriodaphnia","Ceriodaphnia",NA,"not_spec",1.41371669411541,4.7653409861433e-05,1,4,NA,11.5,220,9.56,7.48,11.7,2.49
"DI-SAV-2","DI","SAV","2",2018-02-06 10:10:00,2018-02-06,2,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.41371669411541,0.0021682301486952,1,4,NA,11.5,220,9.56,7.48,11.7,2.49
"DI-SAV-2","DI","SAV","2",2018-02-06 10:10:00,2018-02-06,2,"CLADOCERA","Eurycercus","Eurycercus",NA,"not_spec",1.41371669411541,2.38267049307165e-05,1,4,NA,11.5,220,9.56,7.48,11.7,2.49
"DI-SAV-2","DI","SAV","2",2018-02-06 10:10:00,2018-02-06,2,"CLADOCERA","Picripleuroxus","Picripleuroxus",NA,"not_spec",1.41371669411541,0.000690974442990778,1,4,NA,11.5,220,9.56,7.48,11.7,2.49
"DI-SAV-2","DI","SAV","2",2018-02-06 10:10:00,2018-02-06,2,"CLADOCERA","Simocephalus","Simocephalus",NA,"not_spec",1.41371669411541,0.000238267049307165,1,4,NA,11.5,220,9.56,7.48,11.7,2.49
"DI-WAT-1","DI","WAT","1",2017-05-25 08:15:00,2017-05-25,5,"CALANOIDS","Aglaodiaptomus forbesi","Aglaodiaptomus","forbesi","not_spec",1.13097335529233,3.69753908193292e-05,2,2,1.7,17.4,104,8.55,7.43,9.2,NA
"DI-WAT-1","DI","WAT","1",2017-05-25 08:15:00,2017-05-25,5,"CLADOCERA","Alona","Alona",NA,"not_spec",1.13097335529233,3.69753908193292e-05,2,2,1.7,17.4,104,8.55,7.43,9.2,NA
"DI-WAT-1","DI","WAT","1",2017-05-25 08:15:00,2017-05-25,5,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.13097335529233,0.00580513635863469,2,2,1.7,17.4,104,8.55,7.43,9.2,NA
"DI-WAT-1","DI","WAT","1",2017-05-25 08:15:00,2017-05-25,5,"CLADOCERA","Ceriodaphnia","Ceriodaphnia",NA,"not_spec",1.13097335529233,0.000369753908193292,2,2,1.7,17.4,104,8.55,7.43,9.2,NA
"DI-WAT-1","DI","WAT","1",2017-05-25 08:15:00,2017-05-25,5,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.13097335529233,3.69753908193292e-05,2,2,1.7,17.4,104,8.55,7.43,9.2,NA
"DI-WAT-1","DI","WAT","1",2017-05-25 08:15:00,2017-05-25,5,"CLADOCERA","Daphnia","Daphnia",NA,"not_spec",1.13097335529233,3.69753908193292e-05,2,2,1.7,17.4,104,8.55,7.43,9.2,NA
"DI-WAT-1","DI","WAT","1",2017-06-07 12:42:00,2017-06-07,6,"CLADOCERA","Alona","Alona",NA,"not_spec",1.34303085940964,5.50992551522819e-05,3,1,1.92,20.2,108,8.93,7.63,6.9,1.44
"DI-WAT-1","DI","WAT","1",2017-06-07 12:42:00,2017-06-07,6,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.34303085940964,0.000716290316979665,3,1,1.92,20.2,108,8.93,7.63,6.9,1.44
"DI-WAT-1","DI","WAT","1",2017-06-07 12:42:00,2017-06-07,6,"CLADOCERA","Ceriodaphnia","Ceriodaphnia",NA,"not_spec",1.34303085940964,0.000165297765456846,3,1,1.92,20.2,108,8.93,7.63,6.9,1.44
"DI-WAT-1","DI","WAT","1",2017-06-07 12:42:00,2017-06-07,6,"CLADOCERA","Daphnia","Daphnia",NA,"not_spec",1.34303085940964,5.50992551522819e-05,3,1,1.92,20.2,108,8.93,7.63,6.9,1.44
"DI-WAT-1","DI","WAT","1",2017-06-07 12:42:00,2017-06-07,6,"CLADOCERA","Diaphanosoma","Diaphanosoma",NA,"not_spec",1.34303085940964,5.50992551522819e-05,3,1,1.92,20.2,108,8.93,7.63,6.9,1.44
"DI-WAT-1","DI","WAT","1",2017-07-31 08:13:00,2017-07-31,8,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.37837377676252,4.78825127934591e-05,1,2,NA,21.89,160.9,8.02,7.71,8.6,2.54
"DI-WAT-1","DI","WAT","1",2017-07-31 08:13:00,2017-07-31,8,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.37837377676252,0.000245397878066478,1,2,NA,21.89,160.9,8.02,7.71,8.6,2.54
"DI-WAT-1","DI","WAT","1",2017-07-31 08:13:00,2017-07-31,8,"CLADOCERA","Camptocercus","Camptocercus",NA,"not_spec",1.37837377676252,5.98531409918239e-06,1,2,NA,21.89,160.9,8.02,7.71,8.6,2.54
"DI-WAT-1","DI","WAT","1",2017-07-31 08:13:00,2017-07-31,8,"CLADOCERA","Ceriodaphnia","Ceriodaphnia",NA,"not_spec",1.37837377676252,1.19706281983648e-05,1,2,NA,21.89,160.9,8.02,7.71,8.6,2.54
"DI-WAT-1","DI","WAT","1",2017-07-31 08:13:00,2017-07-31,8,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.37837377676252,1.19706281983648e-05,1,2,NA,21.89,160.9,8.02,7.71,8.6,2.54
"DI-WAT-1","DI","WAT","1",2017-07-31 08:13:00,2017-07-31,8,"CLADOCERA","Diaphanosoma","Diaphanosoma",NA,"not_spec",1.37837377676252,5.98531409918239e-06,1,2,NA,21.89,160.9,8.02,7.71,8.6,2.54
"DI-WAT-1","DI","WAT","1",2017-07-31 08:13:00,2017-07-31,8,"CLADOCERA","Ilyocryptus","Ilyocryptus",NA,"not_spec",1.37837377676252,5.98531409918239e-06,1,2,NA,21.89,160.9,8.02,7.71,8.6,2.54
"DI-WAT-1","DI","WAT","1",2017-08-30 12:05:00,2017-08-30,9,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.44905961146829,6.90102734273801e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DI-WAT-1","DI","WAT","1",2017-08-30 12:05:00,2017-08-30,9,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.44905961146829,1.3802054685476e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DI-WAT-1","DI","WAT","1",2017-08-30 12:05:00,2017-08-30,9,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.44905961146829,1.3802054685476e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DI-WAT-1","DI","WAT","1",2017-08-30 12:05:00,2017-08-30,9,"CLADOCERA","Ceriodaphnia","Ceriodaphnia",NA,"not_spec",1.44905961146829,1.3802054685476e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DI-WAT-1","DI","WAT","1",2017-08-30 12:05:00,2017-08-30,9,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.44905961146829,6.90102734273801e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DI-WAT-1","DI","WAT","1",2017-09-27 11:55:00,2017-09-27,10,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.41371669411541,5.65884242104517e-06,1,0,1.6,18.7,129,9.25,8.04,2.7,0.25
"DI-WAT-1","DI","WAT","1",2017-09-27 11:55:00,2017-09-27,10,"CYCLOPOIDS","Macrocyclops albidus","Macrocyclops","albidus","not_spec",1.41371669411541,7.07355302630646e-07,1,0,1.6,18.7,129,9.25,8.04,2.7,0.25
"DI-WAT-1","DI","WAT","1",2017-09-27 11:55:00,2017-09-27,10,"CALANOIDS","Acartiella sinensis","Acartiella","sinensis","not_spec",1.41371669411541,1.41471060526129e-06,1,0,1.6,18.7,129,9.25,8.04,2.7,0.25
"DI-WAT-1","DI","WAT","1",2017-09-27 11:55:00,2017-09-27,10,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.41371669411541,7.07355302630646e-06,1,0,1.6,18.7,129,9.25,8.04,2.7,0.25
"DI-WAT-1","DI","WAT","1",2017-09-27 11:55:00,2017-09-27,10,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.41371669411541,2.12206590789194e-06,1,0,1.6,18.7,129,9.25,8.04,2.7,0.25
"DI-WAT-1","DI","WAT","1",2017-09-27 11:55:00,2017-09-27,10,"CLADOCERA","Eurycercus","Eurycercus",NA,"not_spec",1.41371669411541,7.07355302630646e-07,1,0,1.6,18.7,129,9.25,8.04,2.7,0.25
"DI-WAT-1","DI","WAT","1",2017-09-27 11:55:00,2017-09-27,10,"CLADOCERA","Moina","Moina",NA,"not_spec",1.41371669411541,7.07355302630646e-07,1,0,1.6,18.7,129,9.25,8.04,2.7,0.25
"DI-WAT-1","DI","WAT","1",2017-11-01 14:55:00,2017-11-01,11,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.51974544617406,0.000161079607519983,1,2,1.95072,16.8,432,9.26,7.98,6.8,1.38
"DI-WAT-1","DI","WAT","1",2017-11-28 12:00:00,2017-11-28,12,"CYCLOPOIDS","Diacyclops thomasi","Diacyclops","thomasi","not_spec",1.55508836352695,1.59843925529523e-05,1,1,0.6096,13.5,294,9.23,7.54,6.6,0.64
"DI-WAT-1","DI","WAT","1",2017-11-28 12:00:00,2017-11-28,12,"CYCLOPOIDS","Eucyclops pectinifer","Eucyclops","pectinifer","not_spec",1.55508836352695,2.66406542549204e-05,1,1,0.6096,13.5,294,9.23,7.54,6.6,0.64
"DI-WAT-1","DI","WAT","1",2017-11-28 12:00:00,2017-11-28,12,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.55508836352695,0.000159843925529523,1,1,0.6096,13.5,294,9.23,7.54,6.6,0.64
"DI-WAT-1","DI","WAT","1",2017-11-28 12:00:00,2017-11-28,12,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.55508836352695,1.59843925529523e-05,1,1,0.6096,13.5,294,9.23,7.54,6.6,0.64
"DI-WAT-1","DI","WAT","1",2017-11-28 12:00:00,2017-11-28,12,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.55508836352695,0.000127875140423618,1,1,0.6096,13.5,294,9.23,7.54,6.6,0.64
"DI-WAT-1","DI","WAT","1",2017-11-28 12:00:00,2017-11-28,12,"CLADOCERA","Ceriodaphnia","Ceriodaphnia",NA,"not_spec",1.55508836352695,4.26250468078727e-05,1,1,0.6096,13.5,294,9.23,7.54,6.6,0.64
"DI-WAT-1","DI","WAT","1",2017-11-28 12:00:00,2017-11-28,12,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.55508836352695,0.000245094019145268,1,1,0.6096,13.5,294,9.23,7.54,6.6,0.64
"DI-WAT-1","DI","WAT","1",2017-11-28 12:00:00,2017-11-28,12,"CLADOCERA","Picripleuroxus","Picripleuroxus",NA,"not_spec",1.55508836352695,2.13125234039363e-05,1,1,0.6096,13.5,294,9.23,7.54,6.6,0.64
"DI-WAT-1","DI","WAT","1",2017-11-28 12:00:00,2017-11-28,12,"CLADOCERA","Simocephalus","Simocephalus",NA,"not_spec",1.55508836352695,1.06562617019682e-05,1,1,0.6096,13.5,294,9.23,7.54,6.6,0.64
"DI-WAT-1","DI","WAT","1",2017-11-28 12:00:00,2017-11-28,12,"HARPACTICOIDS","Harpacticoids","Harpacticoids",NA,"not_spec",1.55508836352695,7.45938319137772e-05,1,1,0.6096,13.5,294,9.23,7.54,6.6,0.64
"DI-WAT-1","DI","WAT","1",2018-01-10 11:15:00,2018-01-10,1,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.44905961146829,9.66143827983321e-06,3,1,1.8288,10.57,350,11,7.63,3.8,0.5
"DI-WAT-1","DI","WAT","1",2018-01-10 11:15:00,2018-01-10,1,"CYCLOPOIDS","Macrocyclops","Macrocyclops",NA,"not_spec",1.44905961146829,4.29397256881476e-06,3,1,1.8288,10.57,350,11,7.63,3.8,0.5
"DI-WAT-1","DI","WAT","1",2018-01-10 11:15:00,2018-01-10,1,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.44905961146829,2.14698628440738e-06,3,1,1.8288,10.57,350,11,7.63,3.8,0.5
"DI-WAT-1","DI","WAT","1",2018-01-10 11:15:00,2018-01-10,1,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.44905961146829,1.82493834174627e-05,3,1,1.8288,10.57,350,11,7.63,3.8,0.5
"DI-WAT-1","DI","WAT","1",2018-01-10 11:15:00,2018-01-10,1,"CLADOCERA","Camptocercus","Camptocercus",NA,"not_spec",1.44905961146829,2.14698628440738e-06,3,1,1.8288,10.57,350,11,7.63,3.8,0.5
"DI-WAT-1","DI","WAT","1",2018-01-10 11:15:00,2018-01-10,1,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.44905961146829,0.000126672190780035,3,1,1.8288,10.57,350,11,7.63,3.8,0.5
"DI-WAT-1","DI","WAT","1",2018-01-10 11:15:00,2018-01-10,1,"CLADOCERA","Graptoleberis","Graptoleberis",NA,"not_spec",1.44905961146829,5.36746571101845e-06,3,1,1.8288,10.57,350,11,7.63,3.8,0.5
"DI-WAT-1","DI","WAT","1",2018-01-10 11:15:00,2018-01-10,1,"HARPACTICOIDS","Harpacticoids","Harpacticoids",NA,"not_spec",1.44905961146829,1.28819177064443e-05,3,1,1.8288,10.57,350,11,7.63,3.8,0.5
"DI-WAT-1","DI","WAT","1",2018-02-06 08:45:00,2018-02-06,2,"CYCLOPOIDS","Diacyclops thomasi","Diacyclops","thomasi","not_spec",1.41371669411541,7.07355302630646e-07,1,3,3.2,11.5,220,9.86,7.47,6,0.67
"DI-WAT-1","DI","WAT","1",2018-02-06 08:45:00,2018-02-06,2,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.41371669411541,7.07355302630646e-07,1,3,3.2,11.5,220,9.86,7.47,6,0.67
"DI-WAT-1","DI","WAT","1",2018-02-06 08:45:00,2018-02-06,2,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.41371669411541,7.07355302630646e-07,1,3,3.2,11.5,220,9.86,7.47,6,0.67
"DI-WAT-1","DI","WAT","1",2018-02-06 08:45:00,2018-02-06,2,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.41371669411541,9.1956189341984e-06,1,3,3.2,11.5,220,9.86,7.47,6,0.67
"DI-WAT-1","DI","WAT","1",2018-02-06 08:45:00,2018-02-06,2,"CLADOCERA","Camptocercus","Camptocercus",NA,"not_spec",1.41371669411541,7.07355302630646e-07,1,3,3.2,11.5,220,9.86,7.47,6,0.67
"DI-WAT-1","DI","WAT","1",2018-02-06 08:45:00,2018-02-06,2,"CLADOCERA","Ceriodaphnia","Ceriodaphnia",NA,"not_spec",1.41371669411541,1.41471060526129e-06,1,3,3.2,11.5,220,9.86,7.47,6,0.67
"DI-WAT-1","DI","WAT","1",2018-02-06 08:45:00,2018-02-06,2,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.41371669411541,4.24413181578388e-05,1,3,3.2,11.5,220,9.86,7.47,6,0.67
"DI-WAT-1","DI","WAT","1",2018-02-06 08:45:00,2018-02-06,2,"CLADOCERA","Daphnia","Daphnia",NA,"not_spec",1.41371669411541,2.12206590789194e-06,1,3,3.2,11.5,220,9.86,7.47,6,0.67
"DI-WAT-1","DI","WAT","1",2018-02-06 08:45:00,2018-02-06,2,"CLADOCERA","Picripleuroxus","Picripleuroxus",NA,"not_spec",1.41371669411541,2.12206590789194e-06,1,3,3.2,11.5,220,9.86,7.47,6,0.67
"DI-WAT-1","DI","WAT","1",2018-02-06 08:45:00,2018-02-06,2,"HARPACTICOIDS","Harpacticoids","Harpacticoids",NA,"not_spec",1.41371669411541,7.07355302630646e-06,1,3,3.2,11.5,220,9.86,7.47,6,0.67
"DI-WAT-2","DI","WAT","2",2017-06-07 11:55:00,2017-06-07,6,"CYCLOPOIDS","Diacyclops thomasi","Diacyclops","thomasi","not_spec",1.41371669411541,1.55618166578742e-05,3,1,2.6,20,108,8.82,7.55,7.7,1.35
"DI-WAT-2","DI","WAT","2",2017-06-07 11:55:00,2017-06-07,6,"CLADOCERA","Alona","Alona",NA,"not_spec",1.41371669411541,3.11236333157484e-05,3,1,2.6,20,108,8.82,7.55,7.7,1.35
"DI-WAT-2","DI","WAT","2",2017-06-07 11:55:00,2017-06-07,6,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.41371669411541,0.000840338099525207,3,1,2.6,20,108,8.82,7.55,7.7,1.35
"DI-WAT-2","DI","WAT","2",2017-06-07 11:55:00,2017-06-07,6,"CLADOCERA","Camptocercus","Camptocercus",NA,"not_spec",1.41371669411541,1.55618166578742e-05,3,1,2.6,20,108,8.82,7.55,7.7,1.35
"DI-WAT-2","DI","WAT","2",2017-06-07 11:55:00,2017-06-07,6,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.41371669411541,1.55618166578742e-05,3,1,2.6,20,108,8.82,7.55,7.7,1.35
"DI-WAT-2","DI","WAT","2",2017-06-07 11:55:00,2017-06-07,6,"CLADOCERA","Diaphanosoma","Diaphanosoma",NA,"not_spec",1.41371669411541,1.55618166578742e-05,3,1,2.6,20,108,8.82,7.55,7.7,1.35
"DI-WAT-2","DI","WAT","2",2017-06-07 11:55:00,2017-06-07,6,"CLADOCERA","Eurycercus","Eurycercus",NA,"not_spec",1.41371669411541,1.55618166578742e-05,3,1,2.6,20,108,8.82,7.55,7.7,1.35
"DI-WAT-2","DI","WAT","2",2017-06-07 11:55:00,2017-06-07,6,"CLADOCERA","Graptoleberis","Graptoleberis",NA,"not_spec",1.41371669411541,1.55618166578742e-05,3,1,2.6,20,108,8.82,7.55,7.7,1.35
"DI-WAT-2","DI","WAT","2",2017-06-07 11:55:00,2017-06-07,6,"HARPACTICOIDS","Harpacticoids","Harpacticoids",NA,"not_spec",1.41371669411541,6.22472666314968e-05,3,1,2.6,20,108,8.82,7.55,7.7,1.35
"DI-WAT-2","DI","WAT","2",2017-07-31 11:22:00,2017-07-31,8,"CYCLOPOIDS","Limnoithona sinensis","Limnoithona","sinensis","not_spec",1.37837377676252,8.34316510795121e-06,1,2,3.4,23.1,143,8.21,7.76,8.2,1.29
"DI-WAT-2","DI","WAT","2",2017-07-31 11:22:00,2017-07-31,8,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.37837377676252,0.000175206467266975,1,2,3.4,23.1,143,8.21,7.76,8.2,1.29
"DI-WAT-2","DI","WAT","2",2017-07-31 11:22:00,2017-07-31,8,"CLADOCERA","Ceriodaphnia","Ceriodaphnia",NA,"not_spec",1.37837377676252,8.34316510795121e-06,1,2,3.4,23.1,143,8.21,7.76,8.2,1.29
"DI-WAT-2","DI","WAT","2",2017-07-31 11:22:00,2017-07-31,8,"CLADOCERA","Diaphanosoma","Diaphanosoma",NA,"not_spec",1.37837377676252,8.34316510795121e-06,1,2,3.4,23.1,143,8.21,7.76,8.2,1.29
"DI-WAT-2","DI","WAT","2",2017-08-30 12:55:00,2017-08-30,9,"CYCLOPOIDS","Limnoithona sinensis","Limnoithona","sinensis","not_spec",1.55508836352695,5.73922370543501e-05,1,2,1.6764,22.7,147,8.91,7.74,9.1,1.64
"DI-WAT-2","DI","WAT","2",2017-08-30 12:55:00,2017-08-30,9,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.55508836352695,1.68800697218677e-05,1,2,1.6764,22.7,147,8.91,7.74,9.1,1.64
"DI-WAT-2","DI","WAT","2",2017-08-30 12:55:00,2017-08-30,9,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.55508836352695,6.75202788874707e-06,1,2,1.6764,22.7,147,8.91,7.74,9.1,1.64
"DI-WAT-2","DI","WAT","2",2017-08-30 12:55:00,2017-08-30,9,"CLADOCERA","Ilyocryptus","Ilyocryptus",NA,"not_spec",1.55508836352695,3.37601394437354e-06,1,2,1.6764,22.7,147,8.91,7.74,9.1,1.64
"DI-WAT-2","DI","WAT","2",2017-09-27 12:50:00,2017-09-27,10,"CYCLOPOIDS","Diacyclops thomasi","Diacyclops","thomasi","not_spec",1.34303085940964,2.41245387423504e-06,1,0,3.2,19,130,9.43,7.87,2.3,0.3
"DI-WAT-2","DI","WAT","2",2017-09-27 12:50:00,2017-09-27,10,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.34303085940964,7.88068265583448e-05,1,0,3.2,19,130,9.43,7.87,2.3,0.3
"DI-WAT-2","DI","WAT","2",2017-09-27 12:50:00,2017-09-27,10,"CALANOIDS","Acartiella sinensis","Acartiella","sinensis","not_spec",1.34303085940964,8.04151291411682e-07,1,0,3.2,19,130,9.43,7.87,2.3,0.3
"DI-WAT-2","DI","WAT","2",2017-09-27 12:50:00,2017-09-27,10,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.34303085940964,1.7691328411057e-05,1,0,3.2,19,130,9.43,7.87,2.3,0.3
"DI-WAT-2","DI","WAT","2",2017-09-27 12:50:00,2017-09-27,10,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.34303085940964,6.43321033129345e-06,1,0,3.2,19,130,9.43,7.87,2.3,0.3
"DI-WAT-2","DI","WAT","2",2017-09-27 12:50:00,2017-09-27,10,"CLADOCERA","Diaphanosoma","Diaphanosoma",NA,"not_spec",1.34303085940964,1.60830258282336e-06,1,0,3.2,19,130,9.43,7.87,2.3,0.3
"DI-WAT-2","DI","WAT","2",2017-11-01 16:03:00,2017-11-01,11,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.41371669411541,0.0003069922013417,1,3,4.1148,17.06,490,10.08,7.97,5.6,1.21
"DI-WAT-2","DI","WAT","2",2017-11-01 16:03:00,2017-11-01,11,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.41371669411541,2.192801438155e-05,1,3,4.1148,17.06,490,10.08,7.97,5.6,1.21
"DI-WAT-2","DI","WAT","2",2017-11-01 16:03:00,2017-11-01,11,"CALANOIDS","Acartiella sinensis","Acartiella","sinensis","not_spec",1.41371669411541,6.57840431446501e-05,1,3,4.1148,17.06,490,10.08,7.97,5.6,1.21
